,start_time,end_time,sid
0,1361.582751,1361.702905,1
1,1361.722905,1361.942905,1
2,1362.002905,1362.082905,1
3,1362.102905,1362.262905,1
4,1362.282905,1362.602905,1
5,1362.682905,1363.10948,1
6,1364.423905,1364.523905,1
7,1364.543905,1364.723905,1
8,1364.743905,1364.903905,1
9,1364.963905,1365.043905,1
10,1365.123905,1365.403905,1
11,1366.164905,1366.924905,1
12,1383.075205,1383.395205,1
13,1385.159354,1385.294486,1
14,1385.30692,1385.68692,1
15,1385.70692,1385.72692,1
16,1385.74692,1385.871394,1
17,1385.871394,1385.970145,1
18,1385.970145,1386.536659,1
19,1386.536659,1386.848501,1
20,1386.853699,1387.22791,1
21,1387.238305,1387.619305,1
22,1394.431475,1395.311208,0
23,1395.420905,1395.642905,0
24,1395.682905,1395.891938,0
25,1396.962905,1397.102905,0
26,1397.222905,1398.143905,0
27,1398.183905,1398.563905,0
28,1398.583905,1399.804905,0
29,1399.844905,1400.105905,0
30,1400.165905,1400.285905,0
31,1400.825905,1401.205905,0
32,1401.345905,1401.586905,0
33,1401.846905,1401.926905,0
34,1401.986905,1402.186905,0
35,1402.767905,1403.067905,0
36,1403.147905,1403.247905,0
37,1403.327905,1403.427905,0
38,1403.507905,1403.847905,0
39,1403.967905,1404.408905,0
40,1404.468905,1404.708905,0
41,1404.748905,1404.948905,0
42,1405.028905,1405.128905,0
43,1405.208905,1405.509905,0
44,1405.569905,1405.689905,0
45,1405.749905,1406.089905,0
46,1406.169905,1406.309905,0
47,1406.469905,1406.529905,1
48,1406.549905,1406.670905,1
49,1406.730905,1406.970905,1
50,1407.030905,1407.110905,1
51,1407.150905,1407.390905,1
52,1407.410905,1407.630905,1
53,1407.690905,1408.211905,0
54,1408.291905,1408.464394,0
55,1408.591905,1408.671905,0
56,1408.771039,1409.28558,0
57,1411.413905,1411.613905,0
58,1411.653905,1411.793905,0
59,1411.833905,1412.594905,0
60,1412.754905,1412.934905,0
61,1412.994905,1413.094905,0
62,1413.195905,1413.575905,0
63,1413.635905,1413.775905,0
64,1413.815905,1413.995905,0
65,1414.536905,1415.156905,0
66,1415.196905,1415.837905,0
67,1415.877905,1416.337905,0
68,1416.557905,1416.717905,0
69,1416.737905,1416.797905,0
70,1416.857905,1417.057905,0
71,1417.138905,1417.238905,0
72,1417.338905,1417.418905,0
73,1417.518905,1418.074345,0
74,1418.579905,1418.679905,0
75,1418.699905,1418.779905,0
76,1418.819905,1419.675137,0
77,1419.679905,1420.020905,0
78,1420.080905,1420.180905,0
79,1420.260905,1420.400905,0
80,1420.560905,1421.081905,0
81,1421.281905,1421.421905,0
82,1421.461905,1421.641905,0
83,1421.741905,1421.901905,0
84,1421.961905,1422.041905,0
85,1422.181905,1422.542905,0
86,1422.622905,1423.162905,0
87,1423.222905,1423.510802,0
88,1423.619946,1424.083905,0
89,1424.092908,1424.663905,0
