,start_time,end_time,sid
0,77.393271,77.536595,1
1,77.536595,78.024957,1
2,78.170935,78.563748,0
3,79.227283,79.306908,1
4,79.329468,79.427671,1
5,79.439615,79.544824,1
6,79.564824,79.665824,1
7,79.685824,79.785824,1
8,79.805824,79.865824,1
9,79.925824,80.045824,1
10,80.445824,80.806824,0
11,80.826824,81.026824,0
12,81.046824,81.326824,0
13,81.366824,81.706824,0
14,81.826824,81.866824,1
15,81.887824,81.967824,1
16,81.987824,82.127824,1
17,82.147824,82.227824,1
18,82.267824,82.447824,1
19,82.487824,82.547824,1
20,82.567824,82.647824,1
21,82.667824,82.747824,1
22,82.767824,82.907824,1
23,82.927824,82.987824,1
24,83.008824,83.128824,1
25,83.828824,84.169824,0
26,84.336138,84.650231,0
27,84.650231,84.86768,0
28,84.891841,85.205934,0
29,85.205934,85.466873,0
30,85.466873,85.708484,0
31,95.548929,95.687651,1
32,95.701542,95.801542,1
33,95.813824,95.953824,1
34,95.973824,96.093824,1
35,96.113824,96.293824,1
36,96.311995,96.574755,1
37,96.573824,96.673824,1
38,96.693824,96.793824,1
39,96.813824,96.953824,1
40,96.973824,97.133824,1
41,97.753824,97.953824,0
42,98.033824,98.233824,0
43,98.253824,98.333824,0
44,98.373824,98.493824,0
45,98.513824,98.673824,0
46,98.693824,98.893824,0
47,98.913824,98.973824,1
48,98.993824,99.093824,1
49,99.113824,99.254824,1
50,99.274824,99.394824,1
51,99.434824,99.634824,1
52,99.654824,99.814824,1
53,99.914824,100.074824,1
54,100.114824,100.354824,1
55,100.394824,100.494824,1
56,100.534824,100.634824,1
57,100.660807,100.828018,1
58,100.86783,101.12783,1
59,101.726445,102.047445,0
60,104.515824,104.575824,1
61,104.595824,104.675824,1
62,104.695824,104.795824,1
63,104.835824,104.875824,1
64,104.895824,105.075824,1
65,105.115824,105.155824,1
66,105.175824,105.395824,1
67,105.415824,105.575824,1
68,115.160824,115.220824,0
69,115.260824,115.420824,0
70,115.440824,115.561824,0
71,115.741824,115.861824,0
72,115.881824,116.001824,0
73,116.021824,116.261824,0
74,116.341824,116.401824,0
75,116.441824,116.501824,1
76,116.521824,116.641824,1
77,116.661824,116.862824,1
78,117.382824,117.602824,1
79,117.782824,117.903824,1
80,117.923824,118.023824,1
81,118.063824,118.163824,1
82,118.203824,118.463824,1
83,118.483824,118.783824,1
84,118.925284,119.264824,0
85,119.304824,119.464824,0
86,119.484824,119.644824,1
87,119.664824,119.784824,1
88,119.804824,119.984824,1
89,120.004824,120.164824,1
90,120.225824,120.385824,1
91,120.405824,120.505824,1
92,123.240217,123.897397,3
93,136.320995,136.49463,3
94,136.504619,136.682548,3
95,136.68341,136.92341,3
96,136.944349,137.277772,0
97,137.809314,138.514816,3
98,139.22515,139.55374,3
99,139.55374,139.737364,3
100,139.737364,139.872665,3
101,139.872665,139.988638,3
102,139.988638,140.355886,3
103,140.355886,140.563671,3
104,140.563671,140.665147,3
105,140.665147,140.761791,3
106,140.761791,141.061388,3
107,141.385824,141.485824,0
108,141.505824,141.745824,0
109,141.785824,142.126824,0
110,142.166824,142.346824,0
111,142.366824,142.446824,0
112,142.486824,142.666824,0
113,142.686824,142.846824,0
114,144.472924,144.994802,3
115,145.023796,145.217084,3
116,145.217084,145.342721,3
117,145.342721,145.400707,3
118,145.400707,145.507016,3
119,145.507016,145.738962,3
120,146.169824,146.289824,0
121,146.309824,146.429824,0
122,146.490824,146.910824,0
123,146.930824,147.771824,0
124,147.811824,148.031824,0
125,148.121239,148.751824,0
126,148.865398,149.172824,0
127,149.172824,149.452824,0
128,149.492824,149.612824,0
129,149.652824,150.133824,0
130,150.373046,150.682307,3
131,150.682307,151.141367,3
132,151.943513,152.06915,3
133,152.06915,152.238277,3
134,152.439135,152.897504,3
135,152.934115,153.180557,3
136,153.257872,153.460825,3
137,153.460825,153.557469,3
138,153.557469,153.683106,3
139,153.683106,153.828072,3
140,154.136824,154.396824,0
141,154.597824,154.745632,0
142,154.745632,154.943104,0
143,154.943104,155.174625,0
144,155.174625,155.324356,0
145,155.324356,155.452342,0
146,155.452342,155.606324,0
147,155.606324,155.838824,0
148,155.978824,156.473431,0
149,156.790214,157.065649,0
150,157.065649,157.35075,0
151,157.35075,157.674507,0
152,158.358264,158.466989,3
153,158.466989,158.573297,3
154,158.573297,158.718263,3
155,158.897055,159.172491,0
156,159.172491,159.38994,0
157,159.38994,159.786181,0
158,159.880409,160.119603,3
159,160.196918,160.503763,3
160,160.641481,160.769534,0
161,160.784031,160.996648,3
162,161.356647,161.525774,3
163,161.525774,161.675573,3
164,161.737183,161.885774,3
165,161.885774,162.03074,3
166,162.03074,162.217988,3
167,162.217988,162.529665,3
168,162.539329,162.916241,3
169,162.93557,163.531139,3
170,163.613287,163.736508,3
171,163.736508,163.928588,3
172,163.957581,164.072346,3
173,164.096507,164.225769,3
174,164.225769,164.387648,3
175,164.405768,164.539862,3
176,164.539862,164.700533,3
177,164.73919,164.942143,3
178,164.991673,165.356505,3
179,165.436236,165.624692,3
180,165.624692,165.670598,3
181,165.670598,165.866302,3
182,165.879591,165.999188,3
183,165.999188,166.078919,3
184,166.095832,166.263751,3
185,166.327778,166.446167,3
186,166.511401,166.906434,3
187,166.962005,167.174622,3
188,167.6216,167.790728,3
189,167.93207,168.208713,3
190,168.220794,168.41529,3
191,168.41529,168.537303,3
192,168.664149,168.784954,3
193,169.113544,169.442134,3
194,169.490456,169.716361,3
195,169.716361,169.803341,3
196,169.803341,170.006293,3
197,170.133139,170.397702,0
198,170.397702,170.682802,0
199,170.95703,171.071795,0
200,171.174479,171.370183,0
201,171.546559,171.713211,0
202,171.713211,172.153824,0
203,173.468568,173.554071,0
204,173.554824,173.717833,0
205,173.717833,173.811927,0
206,173.811927,173.976491,0
207,173.976491,174.337698,0
208,174.337698,174.433,0
209,174.433,174.569103,0
210,174.569103,174.896485,0
211,174.929102,175.336824,0
212,175.738496,176.039301,3
213,176.039301,176.272455,0
214,176.337824,176.454535,0
215,176.454535,176.550911,0
216,176.550911,176.75977,0
217,176.75977,176.893796,0
218,176.893796,177.075608,0
219,177.075608,177.297824,0
220,177.417824,177.658824,3
221,177.659298,177.818824,3
222,177.818824,177.915404,3
223,177.915404,178.019297,3
224,178.019297,178.070035,3
225,178.070035,178.2899,3
226,178.303189,178.603994,3
227,178.657148,178.852852,3
228,178.852852,179.458086,3
229,179.458086,179.64775,3
230,180.023454,180.126138,3
231,180.187749,180.442647,3
232,180.45352,180.588822,3
233,180.598486,180.770029,3
234,180.779694,180.890834,3
235,180.895667,181.001975,3
236,181.039425,181.171102,3
237,181.20976,181.397008,3
238,181.441706,181.695396,3
239,181.695396,182.001033,3
240,182.115798,182.657005,0
241,182.541032,182.63526,3
242,182.63526,182.756065,3
243,182.756065,182.811636,3
244,182.811636,182.888951,3
245,182.888951,183.032709,3
246,183.032709,183.147474,3
247,183.147474,183.216333,3
248,183.216333,183.305729,3
249,183.305729,183.492977,3
250,183.492977,183.797405,3
251,183.805862,184.121163,3
252,184.125995,184.254049,3
253,184.254049,184.341029,3
254,184.341029,184.413512,3
255,184.413512,184.494451,3
256,184.501699,184.599551,3
257,184.599551,184.736061,3
258,184.777135,184.881027,3
259,184.881027,184.971631,3
260,184.971631,185.193913,3
261,185.193913,185.337671,3
262,185.348543,185.491093,3
263,185.491093,185.636059,3
264,185.698878,185.836596,3
265,185.858341,186.049213,3
266,186.049213,186.177266,3
267,186.177266,186.277535,3
268,186.277535,186.331897,3
269,186.331897,186.375387,3
270,186.456326,186.752299,3
271,186.752299,186.975788,3
272,187.03015,187.21015,3
273,187.21015,187.323707,3
274,189.059676,189.77001,0
275,196.378824,196.478824,0
276,196.538824,196.839824,0
277,196.859824,196.999824,0
278,197.039824,197.119824,0
279,197.159824,197.487041,0
280,197.825296,198.170798,0
281,198.170798,198.361824,0
282,198.521824,198.841824,0
283,198.862824,199.062824,0
284,199.122824,199.571388,0
285,200.123824,200.283824,0
286,200.344824,200.444824,0
287,200.464824,200.544824,0
288,200.564824,200.664824,0
289,200.704824,200.944824,0
290,200.984824,201.105824,0
291,201.145824,201.245824,0
292,201.285824,201.766824,0
293,202.747824,202.907824,0
294,202.967824,203.047824,0
295,203.087824,203.448824,0
296,203.488824,203.688824,0
297,205.651824,205.751824,0
298,205.791824,205.911824,0
299,205.931824,205.991824,0
300,206.031824,206.112824,0
301,206.152824,206.452824,0
302,206.489438,206.658566,0
303,206.658566,206.792824,0
304,206.792824,207.113824,0
305,207.393824,207.473824,0
306,207.513824,207.614824,0
307,207.654824,207.897431,0
308,208.234824,208.535824,0
309,208.635824,208.735824,0
310,209.116824,209.456824,0
311,209.496824,210.137824,0
312,215.436824,215.496824,0
313,215.536824,215.636824,0
314,215.696824,215.996824,0
315,216.357824,216.517824,3
316,216.537824,216.737824,3
317,216.797824,217.057824,3
318,217.297824,217.437824,0
319,217.477824,217.577824,0
320,217.597824,217.677824,0
321,217.717824,217.997824,0
322,218.022983,218.117824,0
323,218.306976,218.486976,3
324,218.518824,218.598824,3
325,218.618824,218.718824,3
326,218.738824,218.918824,3
327,218.958824,219.038824,3
328,219.098824,219.538824,3
329,219.558824,219.798824,3
330,219.818824,219.91804,3
331,221.054013,221.327389,3
332,221.335352,221.799824,3
333,221.839824,222.019824,3
334,222.039824,222.079824,3
335,222.260824,222.380824,3
336,222.420824,222.880824,3
337,222.940824,223.280824,3
338,223.300824,223.680824,3
339,223.800824,224.000824,3
340,224.040824,224.501824,3
341,224.521824,224.921824,3
342,224.941824,225.421824,3
343,225.501824,225.761824,3
344,225.781824,226.061824,3
345,226.082824,226.522824,3
346,227.142824,227.302824,3
347,227.322824,227.702824,3
348,227.722824,227.782824,3
349,227.922824,228.983824,3
350,229.063824,229.403824,3
351,229.423824,229.523824,3
352,229.563824,229.923824,3
353,229.963824,230.044824,3
354,230.104824,230.304824,3
355,230.424824,230.544824,3
356,230.664824,230.744824,3
357,230.764824,230.984824,3
358,231.024824,231.064824,3
359,231.124824,231.204824,3
360,231.224824,231.544824,3
361,231.564824,231.624824,3
362,231.644824,231.724824,3
363,231.864824,232.125824,3
364,232.165824,232.505824,3
365,232.585824,232.705824,3
366,232.745824,233.105824,3
367,233.185824,233.665824,3
368,234.226824,234.626824,3
369,234.726824,234.946824,3
370,235.066824,235.146824,3
371,235.166824,235.526824,3
372,235.546824,235.606824,3
373,235.626824,235.786824,3
374,236.147824,236.627824,0
375,237.027824,237.127824,3
376,237.147824,237.387824,3
377,237.407824,237.707824,3
378,237.828824,238.328824,3
379,238.408824,238.468824,3
380,238.508824,238.688824,3
381,238.708824,238.908824,3
382,238.988824,239.949824,3
383,239.969824,240.189824,3
384,240.209824,240.389824,3
385,240.409824,240.729824,3
386,241.109824,241.509824,3
387,241.549824,241.609824,3
388,241.830824,242.150824,3
389,242.170824,242.750824,3
390,242.910824,243.130824,3
391,243.230824,243.390824,3
392,243.550824,243.791824,3
393,243.811824,244.031824,3
394,244.051824,244.211824,3
395,244.576875,244.934458,0
396,247.590824,247.670824,0
397,247.690824,247.790824,0
398,247.810824,247.870824,0
399,247.910824,248.090824,0
400,248.130824,248.271824,0
401,248.371824,248.451824,0
402,248.811824,249.346261,3
403,255.196824,255.457824,0
404,256.978824,257.158824,0
405,257.178824,257.358824,0
406,257.378824,257.438824,0
407,257.478824,257.819824,0
408,257.839824,257.919824,0
409,257.939824,258.079824,0
410,258.179824,258.319824,0
411,260.561824,260.661824,0
412,260.721824,260.781824,0
413,260.801824,261.341824,0
414,262.062824,262.302824,0
415,262.342824,262.442824,0
416,262.482824,262.562824,0
417,262.602824,262.743824,0
418,262.763824,262.963824,0
419,262.983824,263.143824,0
420,263.223824,263.563824,0
421,263.884824,264.004824,0
422,264.024824,264.224824,0
423,264.244824,264.604824,0
424,264.684824,264.804824,0
425,264.864824,265.125824,0
426,265.145824,266.125824,0
427,266.726824,266.926824,0
428,267.086824,267.206824,0
429,267.246824,267.326824,0
430,267.346824,267.487824,0
431,267.547824,267.727824,0
432,272.731824,272.991824,0
433,273.211824,273.472824,0
434,273.552824,273.652824,0
435,273.672824,273.912824,0
436,275.093824,275.353824,0
437,276.134824,276.374824,0
438,277.771824,277.791824,3
439,277.811824,277.911824,3
440,277.931824,278.011824,3
441,278.031824,278.071824,3
442,278.091824,278.191824,3
443,278.211824,278.252824,3
444,278.332824,278.352824,3
445,278.412824,278.592824,3
446,278.652824,278.832824,3
447,278.852824,278.872824,3
448,278.892824,279.012824,3
449,279.032824,279.152824,3
450,279.232824,279.332824,3
451,279.352824,279.532824,3
452,279.613824,279.953824,3
453,280.173824,280.293824,3
454,280.333824,280.493824,3
455,280.913824,280.974824,3
456,281.094824,281.214824,3
457,281.254824,281.354824,3
458,281.374824,281.654824,3
459,281.954824,282.074824,0
460,282.134824,282.675824,0
461,283.896824,284.236824,3
462,285.137824,285.317824,0
463,285.357824,285.417824,0
464,285.457824,285.677824,0
465,285.92655,286.457379,3
466,288.75852,288.938591,1
467,288.979824,289.040824,1
468,289.100824,289.160824,1
469,289.180824,289.240824,1
