,start_time,end_time,sid
0,7.159999847000001,7.449999808999999,1
1,7.460000037999999,7.570000172,1
2,7.670000076,7.889999867,1
3,7.960000037999999,8.199999809,0
4,8.159999847,8.239999771,0
5,8.239999771,8.619999886,0
6,9.739999771,10.02000046,1
7,10.10999966,10.22999954,1
8,10.22999954,10.43000031,1
9,10.43000031,10.73999977,1
10,10.73999977,11.43999958,1
11,11.43999958,11.51000023,1
12,11.51000023,11.92000008,1
13,11.92000008,12.26000023,1
14,12.26000023,12.39000034,1
15,12.39000034,12.68000031,1
16,12.68000031,13.25,1
17,13.25,13.56000042,1
18,13.80000019,13.85999966,1
19,13.85999966,13.92000008,1
20,13.92000008,14.0,1
21,14.0,14.06000042,1
22,14.06000042,14.15999985,1
23,14.15999985,14.43000031,1
24,15.60000038,15.65999985,0
25,15.64999962,15.73999977,0
26,15.78999996,16.07999992,0
27,16.29000092,16.46999931,1
28,16.46999931,16.76000023,1
29,17.17000008,17.21999931,1
30,17.21999931,17.27000046,1
31,17.27000046,17.32999992,1
32,17.32999992,17.44000053,1
33,17.44000053,17.77000046,1
34,17.77000046,18.10000038,1
35,18.35000038,18.53000069,0
36,18.90999985,19.22999954,1
37,19.72999954,19.82999992,1
38,19.82999992,19.87000084,1
39,19.87000084,19.97999954,1
40,19.97999954,20.04000092,1
41,20.04000092,20.15999985,1
42,20.15999985,20.5,1
43,21.45000076,22.14999962,0
44,22.70000076,22.88999939,0
45,22.88999939,23.11000061,0
46,23.11000061,23.43000031,0
47,23.43000031,23.62999916,0
48,23.65999985,24.15999985,0
49,24.36000061,24.82999992,0
50,24.45999908,24.78000069,1
51,25.48999977,25.85000038,0
52,25.85000038,25.95999908,0
53,25.95999908,26.12000084,0
54,26.12000084,26.21999931,0
55,26.23999977,26.68000031,0
56,26.85000038,27.23999977,0
57,27.23999977,27.89999962,0
58,28.34000015,28.53000069,0
59,28.51000023,28.56999969,0
60,28.56999969,28.78000069,0
61,28.78000069,29.35000038,0
62,29.35000038,29.44000053,0
63,29.44000053,29.81999969,0
64,29.81999969,30.27000046,0
65,30.27000046,30.59000015,0
66,30.59000015,31.28000069,0
67,31.28000069,31.80999947,0
68,32.02999878,32.50999832,0
69,32.74000168,33.09999847,0
70,33.09999847,33.40999985,0
71,33.40999985,33.79999924,0
72,33.88000107,34.27000046,0
73,34.90999985,35.45000076,0
74,35.54000092,35.68999863,1
75,35.68999863,35.99000168,1
76,35.99000168,36.08000183,1
77,36.08000183,36.34999847,1
78,36.34999847,36.45000076,1
79,36.45000076,36.86000061,1
80,37.97999954,38.18000031,1
81,38.18000031,38.38000107,1
82,38.38000107,38.61000061,1
83,38.61000061,38.72999954,1
84,38.72999954,39.08000183,1
85,39.41999817,39.88000107,1
86,39.88000107,40.04000092,1
87,40.04000092,40.13000107,1
88,40.13000107,40.54000092,1
89,40.54000092,40.93000031,1
90,40.93000031,41.13999939,1
91,41.13999939,41.33000183,1
92,41.33000183,41.52000046,1
93,41.52000046,41.70000076,1
94,41.70000076,41.90000153,1
95,41.90000153,42.08000183,1
96,42.08000183,42.31999969,1
97,42.36000061,42.56999969,1
98,42.56999969,42.86000061,1
99,42.97999954,43.09999847,1
100,43.09999847,43.20000076,1
101,43.20000076,43.36000061,1
102,43.38000107,43.63999939,1
103,43.63999939,44.31999969,1
104,44.31999969,44.52999878,1
105,44.52999878,45.08000183,1
106,45.20000076,45.27000046,1
107,45.27000046,45.61999893,1
108,45.61999893,46.02000046,1
109,46.13000107,46.25,1
110,46.25,46.49000168,1
111,47.11999893,47.36999893,1
112,47.36999893,47.56000137,1
113,47.56000137,47.70000076,1
114,47.70000076,48.36000061,1
115,48.36000061,48.61000061,1
116,48.75999832,48.86000061,1
117,48.86000061,49.29000092,1
118,49.29000092,49.38999939,1
119,49.38999939,49.50999832,1
120,49.50999832,49.88000107,1
121,49.88000107,49.91999817,1
122,49.91999817,50.02000046,1
123,50.02000046,50.43000031,1
124,50.65999985,51.0,1
125,51.09000015,51.31999969,1
126,51.31999969,51.56000137,1
127,51.56000137,51.65000153,1
128,51.65000153,51.95000076,1
129,51.95000076,52.52000046,1
130,52.88000107,53.20000076,0
131,53.34999847,53.56999969,1
132,53.86000061,54.43000031,1
133,54.58000183,54.72000122,1
134,54.72000122,54.77999878,1
135,54.77999878,54.90000153,1
136,54.97000122,55.52999878,1
137,55.52999878,55.81000137,1
138,55.81000137,56.22999954,1
139,56.22999954,56.36000061,1
140,56.36000061,56.90000153,1
141,56.90999985,57.25,1
142,57.31000137,57.63000107,1
143,57.63000107,58.02000046,1
144,58.09000015,58.24000168,1
145,58.24000168,58.33000183,1
146,58.33000183,58.43999863,1
147,58.43999863,58.81999969,1
148,58.81999969,58.93000031,1
149,58.93000031,59.04999924,1
150,59.04999924,59.15999985,1
151,59.15999985,59.59000015,1
152,60.04999924,60.20999908,1
153,60.20999908,60.36000061,1
154,60.36000061,60.72999954,1
155,61.06000137,61.34999847,0
156,62.49000168,62.61000061,0
157,62.70000076,62.95000076,0
158,62.95000076,63.02000046,0
159,63.02000046,63.22999954,0
160,63.22999954,63.56000137,0
161,63.56000137,63.88999939,0
162,64.19000244,64.41000366,0
163,64.41000366,64.63999939,0
164,64.63999939,65.04000092,0
165,65.51999664,66.16999817,0
166,66.18000031,66.59999847,0
167,66.59999847,66.77999878,0
168,66.77999878,67.01000214,0
