,start_time,end_time,sid
0,57.239997581889455,57.54719391979164,1
1,57.62100807985057,57.70079208874273,1
2,57.70079208874273,57.85439025769382,1
3,57.85439025769382,58.06942769422536,1
4,58.06942769422536,58.253745496966665,1
5,58.253745496966665,58.345904398337325,1
6,58.345904398337325,58.62238110244929,1
7,58.65310073623951,58.96029707414169,1
8,58.96029707414169,59.113895243092784,1
9,59.113895243092784,59.48253084857541,1
10,59.48253084857541,59.9433253554287,1
11,61.648590658904,61.748339357796425,0
12,61.748339357796425,61.827141362395096,0
13,62.24708694820973,62.33187416145853,0
14,62.65280217566494,62.86783961219647,0
15,62.86783961219647,63.11359668251822,0
16,63.11359668251822,63.390073386630185,0
17,63.390073386630185,63.51295192179106,0
18,63.51295192179106,64.00446401445897,0
19,64.2502231327563,64.58813910444871,1
20,66.30843859670095,66.76923310355423,0
21,68.05945772274342,68.24376630959459,0
22,68.24377552548472,68.27449515927495,0
23,68.27449515927495,68.48953259580648,0
24,68.48953259580648,68.79672893370866,0
25,71.95330954400569,72.3294868195838,1
26,72.3294868195838,72.45236535474467,1
27,72.4830849885349,72.79028132643708,1
28,72.79028132643708,73.25107583329037,1
29,73.65143970053931,73.79507856421563,1
30,74.08050594562627,74.17266484699692,1
31,74.17266484699692,74.35698264973823,1
32,74.35698264973823,74.60273972005999,1
33,74.60273972005999,74.8791078814659,1
34,74.97808756552578,75.09427946039831,1
35,75.12032254193787,75.1964488664334,1
36,75.1964488664334,75.23250859656414,1
37,75.24252524515535,75.3086338970719,1
38,75.35871714002789,75.54302163092788,1
39,75.64720726892742,75.73936617029807,1
40,75.73936617029807,76.16944104336113,1
41,76.87599262053615,77.45966566255032,1
42,77.98189943698404,78.50413321141775,0
43,78.5361952932046,78.67220032788404,0
44,78.69022968095551,78.78060991552971,0
45,78.78060991552971,78.96492771827103,0
46,78.96492771827103,79.1590061726553,0
47,79.1590061726553,79.33356332375365,0
48,79.33356332375365,79.73291856302649,0
49,79.79435783060693,80.22443270366999,0
50,80.50090940778196,80.71594684431349,0
51,80.71594684431349,80.96170391463524,0
52,82.64448859010287,82.9249527026808,1
53,83.08135864616033,83.41927461785272,1
54,83.41927461785272,83.60359242059403,1
55,83.72456019453315,83.87881576364737,1
56,83.95093522390887,84.0350742528847,1
57,84.31014399776907,84.5559010680908,1
58,84.5559010680908,84.92453667357344,1
59,85.11486118870853,85.22304037910078,1
60,85.78468641969957,86.03044349002131,0
61,86.03044349002131,86.27620056034306,0
62,86.27620056034306,86.70627543340612,0
63,86.829153968567,87.28994847542027,1
64,88.24225712291704,88.4880141932388,1
65,88.54945346081924,88.85664979872142,1
66,88.85664979872142,89.13312650283339,1
67,89.13312650283339,89.22528540420404,1
68,89.22528540420404,89.37888357315514,1
69,89.37888357315514,89.8089584462182,1
70,89.8089584462182,90.1468744179106,1
71,90.1468744179106,90.63969721495356,1
72,90.86838236079028,91.14083274490017,1
73,91.26503836824077,91.68172767287363,1
74,91.7378207001868,92.04232497418116,1
75,93.01192877550184,93.4286180801347,0
76,93.7717912051564,93.9253893741075,0
77,93.9253893741075,94.29402497959012,0
78,94.2978761976796,94.48387743635264,1
79,95.21561399329669,95.46137106361844,0
80,97.0587920207098,97.21239018966088,1
81,97.21239018966088,97.33526872482176,1
82,97.33526872482176,97.61174542893372,1
83,97.61174542893372,97.6732676395254,1
84,97.83591171663991,98.09233566780142,1
85,98.16472546084027,98.77909151296204,1
86,98.95776816695168,99.1340599533714,0
87,99.2382322795296,99.39849763300096,0
88,99.5470823577175,99.63924125908817,0
89,99.63924125908817,99.94643759699034,0
90,99.94643759699034,100.1921946673121,0
91,100.89874624448711,101.021624779648,0
92,101.021624779648,101.08306404722843,0
93,101.08306404722843,101.3595407513404,0
94,101.39026038513062,101.6974567230328,0
95,101.6974567230328,102.25041013125674,0
96,102.25041013125674,102.55737402392992,0
97,102.55737402392992,102.71120463811002,0
98,102.71120463811002,103.3255973139144,0
99,105.73698616766724,105.9674858198732,1
100,105.9674858198732,106.15180362261452,1
101,106.15180362261452,106.31995061012864,1
102,106.31995061012864,106.44415623346926,1
103,106.45899996051668,106.61259812946778,1
104,106.643317763258,106.82763556599932,1
105,106.82763556599932,107.56490677696456,1
106,107.8524865807161,108.12493798881376,1
107,108.25314945240062,108.42505652309067,1
108,108.51721542446134,108.82441176236352,1
109,108.82441176236352,108.97800993131465,1
110,108.97800993131465,109.37736517058748,1
111,110.02247748018206,110.51399162082556,0
112,110.88262722630816,111.15910393042014,0
113,111.15910393042014,111.37414136695166,0
114,111.37414136695166,111.77349660622453,0
115,111.80421624001472,112.11135216263712,0
116,112.11135216263712,112.4186089158191,0
117,112.4186089158191,112.51076781718976,0
118,112.51076781718976,112.69508561993108,0
119,112.69508561993108,113.12516049299414,0
120,113.12516049299414,113.30947829573545,0
121,113.46307646468654,113.67811390121808,0
122,113.67811390121808,113.8931513377496,0
123,113.8931513377496,114.32322621081266,0
124,114.3846654783931,114.66114218250507,0
125,114.66114218250507,115.2448152245192,0
126,115.8899275341138,116.0435257030649,0
127,116.0435257030649,116.197123872016,0
128,116.197123872016,116.3814416747573,0
129,116.3814416747573,116.6886380126595,0
130,116.6886380126595,116.99583435056168,0
131,119.744164339628,119.84032396130594,1
132,119.85434645014335,119.9184532059246,1
133,119.94249234335324,120.0226255320828,1
134,120.09073812811027,120.15885072413776,1
135,120.32312294184317,120.47737748696956,1
136,120.95866710949988,121.05082601087054,0
137,121.05082601087054,121.26586344740208,0
138,121.41946161635316,121.5379380279919,0
139,121.5379380279919,121.72665795425534,0
140,121.75737758804556,122.27961136247929,0
141,122.4946487990108,122.89400403828364,0
142,122.92472367207388,123.04760220723476,0
143,123.04760220723476,123.4469574465076,0
144,124.7371820656968,124.9522195022283,0
145,124.9522195022283,125.07509803738918,0
146,125.07509803738918,125.41301400908158,0
147,125.94242081800532,126.0646235212228,1
148,126.10869595583384,126.453266824193,1
149,126.51892082552943,126.58036009310987,1
150,126.58036009310987,126.85683679722186,1
151,126.85683679722186,126.9182760648023,1
152,126.9182760648023,127.31763130407514,1
153,127.67191776861436,128.33136590731104,0
154,128.33137921915235,128.700014824635,0
155,128.7307344584252,129.40656640180998,0
156,129.8980805424535,130.48175358446764,0
157,131.31118369680354,131.5569407671253,0
158,131.60779609687722,132.0177352739786,0
159,132.14061380913944,133.0314831890558,0
160,133.47288234312174,133.76937288864804,0
161,134.69891111959168,134.74098063407962,0
162,134.74098063407962,134.86718917754337,0
163,135.85768949775593,136.25704473702876,1
164,136.3492036383994,136.74855887767225,1
165,136.8324419096998,136.93060445150087,1
166,137.26716056740418,137.36332018908212,1
167,137.36532310920524,137.48952873254584,1
168,137.49553851690305,137.54049772494278,1
169,137.54049772494278,137.8941984684644,1
170,138.09653333642368,138.1726596609192,1
171,138.1706557168083,138.27883490720055,1
172,138.40741910234408,138.6531761726658,1
173,138.6531761726658,138.83749397540714,1
174,138.83749397540714,139.2675688484702,1
175,139.3185552486596,139.54693319815843,0
176,140.97930370682172,141.0794691687459,0
177,141.59832787941383,141.76260009711928,0
178,142.36857149731395,142.49313039644312,1
179,142.49313039644312,142.73888746676488,1
180,142.73888746676488,142.89248563571596,1
181,142.89248563571596,142.98464453708664,1
182,142.98464453708664,143.38399977635947,1
183,143.4674209898924,143.60164326182422,1
184,143.70581558798244,143.84204078003734,1
185,143.97626305196917,144.01833256645708,1
186,144.10647845966696,144.1826047841625,1
187,144.19863121711083,144.32083289634053,1
188,144.32083289634053,144.36490635493936,1
189,144.47709138557786,144.60730679327563,0
190,145.22717780377258,145.50365450788456,0
191,145.5343741416748,145.84157047957697,0
192,145.84157047957697,146.27164535264,0
193,147.3775521690879,147.50043070424877,1
194,147.56219662393517,147.68439932715268,0
195,147.7154681407803,147.8690663097314,0
196,147.8690663097314,147.99194484489226,0
197,147.99194484489226,148.14554301384337,0
198,148.1892345249954,148.36552631141512,0
199,148.43163598731945,148.47170155769646,0
200,148.497744639236,148.60633752069663,0
201,148.60633752069663,148.88283675254007,0
202,148.88283675254007,149.00569275996946,0
203,149.00572245561548,149.2514273025598,0
204,149.25144983029122,149.43576763303253,0
205,149.83512287230536,149.95800140746627,0
206,149.95801676728317,150.203758477788,0
207,150.203758477788,150.26519774536845,0
208,150.26519774536845,150.44951554810976,0
209,150.44951554810976,150.75671188601194,0
210,151.92405797004025,152.07765613899136,1
211,152.07765613899136,152.2005346741522,1
212,152.2005346741522,152.6613291810055,1
213,152.6613291810055,152.93780588511748,1
214,153.1221236878588,153.52147892713162,1
215,153.55219856092185,154.19731087051645,1
216,154.19731087051645,154.2894697718871,1
217,155.1496195180132,155.5182551234958,0
218,155.5182551234958,155.70257292623714,0
219,155.85617109518824,156.4705637709926,0
220,156.50128340478284,156.68560120752414,0
221,156.68560120752414,156.90063864405568,0
222,156.90063864405568,156.99279754542633,0
223,156.99279754542633,157.4535920522796,0
224,157.6071902212307,157.88366692534265,0
225,157.88366692534265,157.9451061929231,0
226,157.9451061929231,158.03726509429376,0
227,158.03726509429376,158.4059006997764,0
228,158.4059006997764,158.52877923493725,0
229,158.52877923493725,158.68237740388835,0
230,158.68237740388835,158.80525593904923,0
231,158.80525593904923,159.4196486148536,0
232,159.66540568517536,159.9111627554971,0
233,159.9111627554971,159.9726020230775,0
234,159.9726020230775,160.03404129065797,0
235,160.03404129065797,160.40267689614058,0
236,160.40267689614058,160.6484339664623,0
237,161.35498554363738,161.6314622477493,0
238,161.6314622477493,161.81578005049064,0
239,162.33801382492436,162.5530512614559,1
240,162.58377089524612,162.86024759935808,1
241,162.86024759935808,162.98312613451895,1
242,162.98312613451895,163.10600466967983,1
243,163.13997444072504,163.230123254058,1
244,163.39239255164034,163.49656487779853,1
245,163.65282336703586,163.81509164063033,1
246,165.1052261488937,165.22943177223436,0
247,165.2354415565915,165.2955414481387,0
248,165.4678263703244,165.57600556071662,0
249,165.60004572213307,165.6841847511089,0
250,165.74228069854516,165.98468216086923,0
251,166.8230803582963,167.28387486514956,0
252,167.28387486514956,167.37603376652024,0
253,167.37603376652024,167.40675340031044,0
254,167.40675340031044,167.95970680853438,0
255,168.0211460761148,168.2054638788561,0
256,168.2054638788561,168.3590620478072,0
257,168.3590620478072,168.88129582224093,0
258,168.88129582224093,169.0041743574018,0
259,169.0041743574018,169.1270528925627,0
260,169.1270528925627,169.37280996288445,0
261,170.7966445093052,170.9288628371261,1
262,171.02502245880405,171.2253533826524,1
263,173.05916601771068,173.4278016231933,1
264,173.4585212569835,173.64315444796506,1
265,173.64315444796506,173.91380261355923,1
266,173.9418486152219,174.094101264213,1
267,174.15420013177237,174.27439889087896,1
268,174.30244591652945,174.39860451421958,1
269,174.93306367891398,175.2402600168162,0
270,175.30169928439662,175.7932134250401,0
271,175.8239330588303,175.916091960201,0
272,175.916091960201,176.4383257346347,0
273,176.7148024387467,176.899120241488,0
274,176.899120241488,177.32919511455106,0
275,177.35991474834125,177.66711108624347,0
276,177.66711108624347,177.882148522775,0
277,177.882148522775,177.97430742414562,0
278,177.97430742414562,178.12790559309673,0
279,178.12790559309673,178.43510193099894,0
280,180.3704388597827,180.52403702873377,1
281,180.52403702873377,180.58547629631423,1
282,180.58547629631423,180.67763519768488,1
283,180.67763519768488,181.0769904369577,1
284,181.26130823969905,181.6913831127621,0
285,183.69799368789035,183.8110378442872,1
286,183.8110378442872,184.1489538159796,1
287,184.3332716187209,184.57902868904264,1
288,184.57902868904264,184.7326268579937,1
289,184.7326268579937,184.88622502694483,1
290,184.88622502694483,185.0718473901344,1
291,185.0718473901344,185.1627017310568,1
292,185.1627017310568,185.2855802662177,1
293,185.2855802662177,185.6849355054905,1
294,186.14604437659625,186.27425584018312,1
295,186.366408597627,186.45455449083687,1
296,186.46256821930496,186.55471995276105,1
297,186.5827669784115,186.67091287162137,1
298,186.68693930456973,186.77107833354555,1
299,187.1901975612112,187.52811353290363,0
300,187.6509920680645,188.17322584249823,0
301,188.41898291282,188.6033007155613,0
302,188.6033007155613,188.7876185183026,0
303,188.7876185183026,189.125534489995,0
304,189.125534489995,189.3098522927363,0
305,189.3098522927363,189.4941700954776,0
306,189.4941700954776,189.9856842361212,0
307,190.13928240507224,190.3236002078135,0
308,190.3236002078135,190.56935727813527,0
309,190.56950678035307,190.6922358132961,0
310,190.6922358132961,191.18374995393964,0
311,192.53541384070928,192.7197316434506,0
312,192.7197316434506,192.9040494461919,0
313,192.9040494461919,193.14980651651365,0
314,195.9145735576333,196.03745209279413,1
315,196.03745209279413,196.3446484306964,1
316,196.3446484306964,196.52896623343767,1
317,196.52896623343767,196.6195656013996,1
318,196.62112513480835,196.80544293754969,1
319,196.80544293754969,196.989760740291,1
320,196.989760740291,197.5734337823052,1
321,197.5734337823052,197.6348730498856,1
322,197.6348730498856,197.84991048641712,1
323,197.84991048641712,198.0342282891584,1
324,198.0342282891584,198.24926572568992,1
325,198.8943780352845,199.07869583802585,0
326,199.07869583802585,199.1708547393965,0
327,199.1708547393965,199.29373327455733,0
328,199.29373327455733,199.87740631657152,0
329,199.9081259503617,200.12316338689328,0
330,200.12316338689328,200.368920457215,0
331,200.39964009100524,200.645397161327,0
332,200.645397161327,200.76827569648788,0
333,200.76827569648788,200.8911542316488,0
334,200.8911542316488,201.2905094709216,0
335,201.50554690745312,201.56698617503355,0
